"subject","region","epoch","eyeState","nCp_delta","nCp_theta","nCp_alpha","nCp_beta_smr","nCp_beta","nCp_gamma"
"010074",6,3,1,0,0,0,2,1,1
"010074",7,3,1,0,0,0,0,0,3
"010074",1,4,1,0,0,0,1,0,4
"010074",2,4,1,0,0,0,2,0,9
"010074",3,4,1,2,0,0,0,0,3
"010074",4,4,1,4,0,0,2,0,10
"010074",5,4,1,0,0,0,9,0,19
"010074",6,4,1,0,0,0,5,0,14
"010074",7,4,1,0,0,0,7,0,14
"010074",1,5,1,0,0,0,0,0,0
"010074",2,5,1,0,0,0,4,0,3
"010074",3,5,1,0,0,0,1,0,0
"010074",4,5,1,0,0,0,0,0,4
"010074",5,5,1,0,0,0,0,0,1
"010074",6,5,1,0,0,0,0,0,0
"010074",7,5,1,0,2,0,0,0,4
"010074",1,6,1,0,0,0,0,0,2
"010074",2,6,1,1,2,0,0,1,4
"010074",3,6,1,0,0,0,4,0,0
"010074",4,6,1,0,1,6,3,0,12
"010074",5,6,1,0,3,4,0,1,9
"010074",6,6,1,0,0,0,6,0,7
"010074",7,6,1,0,0,0,1,0,5
"010074",1,7,1,0,0,0,0,0,0
"010074",2,7,1,0,0,0,1,0,1
"010074",3,7,1,0,0,0,0,0,0
"010074",4,7,1,0,0,0,0,0,0
"010074",5,7,1,0,0,0,0,0,0
"010074",6,7,1,0,0,0,0,0,0
"010074",7,7,1,0,0,0,1,0,1
"010074",1,8,1,0,0,0,12,0,0
"010074",2,8,1,0,0,0,2,0,1
"010074",3,8,1,0,0,1,11,1,1
"010074",4,8,1,0,0,0,10,0,3
"010074",5,8,1,0,0,2,16,0,12
"010074",6,8,1,0,0,0,7,0,12
"010074",7,8,1,0,0,0,3,0,6
"010074",1,1,0,0,0,3,2,0,5
"010074",2,1,0,0,0,2,1,1,7
"010074",3,1,0,0,0,3,0,0,12
"010074",4,1,0,1,0,7,11,0,25
"010074",5,1,0,2,0,1,2,0,6
"010074",6,1,0,7,0,2,0,1,10
"010074",7,1,0,16,3,17,10,3,17
"010074",1,2,0,0,0,0,0,2,18
"010074",2,2,0,0,0,1,0,0,6
"010074",3,2,0,0,0,1,4,4,11
"010074",4,2,0,1,0,8,13,11,24
"010074",5,2,0,2,2,2,2,6,22
"010074",6,2,0,2,0,6,10,4,24
"010074",7,2,0,5,6,10,15,4,44
"010074",1,3,0,0,0,3,9,1,1
"010074",2,3,0,0,0,1,6,0,3
"010074",3,3,0,0,0,0,4,0,6
"010074",4,3,0,11,0,6,11,3,19
"010074",5,3,0,10,2,0,9,1,12
"010074",6,3,0,2,6,2,17,0,37
"010074",7,3,0,29,15,21,8,4,43
"010074",1,4,0,0,0,0,0,0,0
"010074",2,4,0,0,0,1,5,0,6
"010074",3,4,0,0,0,0,2,0,4
"010074",4,4,0,8,6,9,14,2,13
"010074",5,4,0,7,1,7,10,0,8
"010074",6,4,0,0,0,0,0,0,2
"010074",7,4,0,18,10,8,8,0,9
"010074",1,5,0,0,0,1,4,0,2
"010074",2,5,0,0,0,0,0,1,14
"010074",3,5,0,0,0,0,0,0,8
"010074",4,5,0,1,4,12,3,1,19
"010074",5,5,0,0,3,4,0,1,12
"010074",6,5,0,1,5,0,1,0,19
"010074",7,5,0,8,17,11,5,2,27
"010074",1,6,0,0,0,2,2,0,7
"010074",2,6,0,1,0,1,0,0,5
"010074",3,6,0,0,0,2,1,2,10
"010074",4,6,0,8,11,10,3,0,12
"010074",5,6,0,4,2,0,1,0,23
"010074",6,6,0,3,3,4,0,1,22
"010074",7,6,0,29,25,18,4,5,27
"010074",1,7,0,0,0,0,7,2,20
"010074",2,7,0,1,0,0,4,0,29
"010074",3,7,0,0,0,0,1,2,26
"010074",4,7,0,4,10,3,6,2,15
"010074",5,7,0,0,1,0,11,2,30
"010074",6,7,0,7,8,2,1,3,31
"010074",7,7,0,15,19,27,9,2,27
"010074",1,8,0,0,0,0,0,0,0
"010074",2,8,0,0,0,0,1,0,3
"010074",3,8,0,0,0,0,0,0,1
"010074",4,8,0,7,24,16,13,6,0
"010074",5,8,0,0,3,0,0,1,4
"010074",6,8,0,5,4,2,8,0,0
"010074",7,8,0,22,11,22,16,1,2
"010075",1,1,1,0,0,0,0,1,0
"010075",2,1,1,0,0,0,1,1,2
"010075",3,1,1,0,0,0,0,0,0
"010075",4,1,1,0,1,0,0,0,3
"010075",5,1,1,0,0,0,0,0,9
"010075",6,1,1,0,0,0,0,0,2
"010075",7,1,1,0,0,0,0,0,2
"010075",1,2,1,0,0,0,3,0,3
"010075",2,2,1,0,0,0,7,1,5
"010075",3,2,1,0,0,0,4,0,1
"010075",4,2,1,0,0,0,0,0,0
"010075",5,2,1,0,0,0,0,0,0
"010075",6,2,1,0,0,0,0,0,2
"010075",7,2,1,0,0,0,0,0,1
"010075",1,3,1,0,0,0,0,1,0
"010075",2,3,1,0,0,0,0,3,0
"010075",3,3,1,0,0,0,0,0,0
"010075",4,3,1,0,0,0,0,0,0
"010075",5,3,1,0,0,0,0,0,0
"010075",6,3,1,0,0,0,0,0,0
"010075",7,3,1,0,0,0,0,0,0
"010075",1,4,1,0,0,0,8,0,0
"010075",2,4,1,0,0,1,4,1,7
"010075",3,4,1,0,0,0,0,1,9
"010075",4,4,1,0,0,0,1,0,0
"010075",5,4,1,2,1,1,2,1,5
"010075",6,4,1,0,0,0,5,0,5
"010075",7,4,1,0,0,0,0,0,0
"010075",1,5,1,0,0,0,0,0,0
"010075",2,5,1,0,0,0,0,0,1
"010075",3,5,1,0,0,0,0,0,0
"010075",4,5,1,0,0,0,0,0,0
"010075",5,5,1,0,1,0,0,0,9
"010075",6,5,1,0,0,0,0,0,6
"010075",7,5,1,0,0,0,0,2,1
"010075",1,6,1,0,0,0,0,0,0
"010075",2,6,1,0,0,0,0,2,0
"010075",3,6,1,1,0,0,0,0,0
"010075",4,6,1,0,0,0,0,0,7
"010075",5,6,1,0,0,0,0,0,8
"010075",6,6,1,0,0,0,0,1,4
"010075",7,6,1,0,0,0,0,0,8
"010075",1,7,1,0,0,0,0,0,0
"010075",2,7,1,0,0,0,0,0,0
"010075",3,7,1,0,0,0,0,0,0
"010075",4,7,1,0,2,1,1,0,13
"010075",5,7,1,0,2,0,1,2,9
"010075",6,7,1,0,10,0,1,0,23
"010075",7,7,1,0,8,0,2,0,21
"010075",1,8,1,0,0,0,0,0,0
"010075",2,8,1,0,0,0,1,0,0
"010075",3,8,1,0,0,0,0,0,0
"010075",4,8,1,0,0,0,0,0,0
"010075",5,8,1,0,1,0,0,0,0
"010075",6,8,1,0,3,1,0,0,0
"010075",7,8,1,1,3,0,0,0,0
"010075",1,1,0,1,0,0,1,0,8
"010075",2,1,0,0,0,0,0,0,9
"010075",3,1,0,0,0,0,0,0,7
"010075",4,1,0,18,0,3,2,3,16
"010075",5,1,0,1,10,7,4,1,6
"010075",6,1,0,5,0,4,1,1,21
"010075",7,1,0,15,2,8,8,10,11
"010075",1,2,0,0,0,0,0,0,2
"010075",2,2,0,0,0,0,2,0,1
"010075",3,2,0,0,0,0,0,0,0
"010075",4,2,0,3,4,2,3,12,5
"010075",5,2,0,2,2,3,15,1,7
"010075",6,2,0,0,2,0,7,0,4
"010075",7,2,0,9,2,3,10,8,8
"010075",1,3,0,0,8,0,0,0,0
"010075",2,3,0,1,5,2,1,7,2
"010075",3,3,0,1,0,0,0,2,1
"010075",4,3,0,13,22,8,1,1,8
"010075",5,3,0,5,30,24,1,5,6
"010075",6,3,0,6,30,21,2,3,5
"010075",7,3,0,22,39,25,0,10,14
"010075",1,4,0,0,1,5,1,7,1
"010075",2,4,0,1,1,5,0,13,0
"010075",3,4,0,0,0,0,0,6,2
"010075",4,4,0,2,14,58,5,1,8
"010075",5,4,0,6,10,45,3,1,6
"010075",6,4,0,4,6,30,2,1,8
"010075",7,4,0,13,19,30,5,3,13
"010075",1,5,0,0,32,7,1,9,0
"010075",2,5,0,1,6,16,1,9,3
"010075",3,5,0,1,6,30,6,6,2
"010075",4,5,0,3,45,42,2,3,13
"010075",5,5,0,11,13,42,4,5,18
"010075",6,5,0,7,36,45,12,2,11
"010075",7,5,0,25,62,58,2,6,23
"010075",1,6,0,0,2,0,12,16,1
"010075",2,6,0,0,0,4,7,14,3
"010075",3,6,0,0,0,1,6,15,2
"010075",4,6,0,1,7,19,9,9,3
"010075",5,6,0,4,5,15,3,5,9
"010075",6,6,0,1,5,24,7,9,2
"010075",7,6,0,5,25,26,6,9,9
"010075",1,7,0,7,6,13,3,2,2
"010075",2,7,0,7,1,12,4,3,6
"010075",3,7,0,1,1,10,1,6,3
"010075",4,7,0,6,20,15,6,11,18
"010075",5,7,0,3,14,18,3,14,22
"010075",6,7,0,8,17,14,4,15,23
"010075",7,7,0,25,23,18,4,17,23
"010075",1,8,0,4,2,7,7,15,10
"010075",2,8,0,3,2,20,4,7,14
"010075",3,8,0,2,3,21,0,12,8
"010075",4,8,0,9,19,23,7,18,20
"010075",5,8,0,5,17,19,11,3,9
"010075",6,8,0,6,22,20,3,27,16
"010075",7,8,0,11,33,30,3,33,20
"010076",1,1,1,0,0,0,0,0,0
"010076",2,1,1,0,0,0,0,0,1
"010076",3,1,1,0,0,0,0,0,0
"010076",4,1,1,0,0,0,0,0,0
"010076",5,1,1,0,0,0,3,5,3
"010076",6,1,1,0,0,0,0,2,1
"010076",7,1,1,0,0,0,0,0,2
"010076",1,2,1,0,0,5,0,0,0
"010076",2,2,1,0,0,2,0,0,0
"010076",3,2,1,0,0,0,0,0,0
"010076",4,2,1,0,0,2,1,0,1
"010076",5,2,1,0,0,0,0,0,0
"010076",6,2,1,0,0,0,0,0,0
"010076",7,2,1,0,0,0,0,0,1
"010076",1,3,1,0,0,0,2,1,3
"010076",2,3,1,0,3,0,0,0,1
"010076",3,3,1,0,1,0,0,0,5
"010076",4,3,1,1,0,0,1,0,1
"010076",5,3,1,0,0,0,2,2,0
"010076",6,3,1,1,0,0,2,0,2
"010076",7,3,1,0,0,0,7,0,0
"010076",1,4,1,0,0,0,4,0,0
"010076",2,4,1,0,0,0,0,0,0
"010076",3,4,1,0,0,0,0,0,0
"010076",4,4,1,0,0,0,0,0,0
"010076",5,4,1,0,0,0,0,0,0
"010076",6,4,1,0,0,0,0,0,0
"010076",7,4,1,0,0,0,2,0,0
"010076",1,5,1,2,1,0,3,0,17
"010076",2,5,1,0,0,0,1,0,14
"010076",3,5,1,0,0,0,0,0,8
"010076",4,5,1,1,0,0,0,0,2
"010076",5,5,1,0,0,0,0,0,4
"010076",6,5,1,0,1,0,0,0,19
"010076",7,5,1,1,0,0,0,0,3
"010076",1,6,1,0,0,0,0,0,4
"010076",2,6,1,0,0,0,0,1,2
"010076",3,6,1,0,0,0,0,0,1
"010076",4,6,1,1,0,0,0,4,10
"010076",5,6,1,0,0,0,0,0,6
"010076",6,6,1,0,0,0,0,0,4
"010076",7,6,1,0,0,0,0,0,4
"010076",1,7,1,0,0,6,1,0,1
"010076",2,7,1,0,0,3,0,0,0
"010076",3,7,1,1,0,3,1,0,3
"010076",4,7,1,1,0,3,0,0,0
"010076",5,7,1,2,0,0,0,0,0
"010076",6,7,1,0,0,4,1,0,3
"010076",7,7,1,0,0,4,0,0,0
"010076",1,8,1,0,0,5,0,1,7
"010076",2,8,1,0,1,1,0,0,10
"010076",3,8,1,1,0,0,0,0,11
"010076",4,8,1,0,0,0,0,0,0
"010076",5,8,1,0,0,0,0,2,5
"010076",6,8,1,0,0,0,0,0,2
"010076",7,8,1,0,1,0,0,0,5
"010076",1,1,0,0,0,0,1,0,6
"010076",2,1,0,0,1,0,2,0,18
"010076",3,1,0,0,1,1,0,0,21
"010076",4,1,0,1,0,0,0,0,12
"010076",5,1,0,0,0,0,0,0,2
"010076",6,1,0,0,0,2,0,0,4
"010076",7,1,0,0,0,1,0,0,1
"010076",1,2,0,0,0,0,0,0,2
"010076",2,2,0,0,0,0,0,2,34
"010076",3,2,0,0,0,0,3,4,21
"010076",4,2,0,0,0,0,0,0,9
"010076",5,2,0,0,2,0,0,0,3
"010076",6,2,0,0,0,0,2,0,10
"010076",7,2,0,0,0,0,1,0,3
"010076",1,3,0,0,0,0,1,0,5
"010076",2,3,0,0,0,0,3,0,4
"010076",3,3,0,0,0,3,0,0,7
"010076",4,3,0,0,0,0,0,0,6
"010076",5,3,0,0,0,0,4,3,5
"010076",6,3,0,2,1,1,6,0,1
"010076",7,3,0,0,0,0,0,0,0
"010076",1,4,0,0,0,0,0,0,16
"010076",2,4,0,2,0,0,1,4,28
"010076",3,4,0,0,0,0,0,5,15
"010076",4,4,0,0,0,0,0,0,3
"010076",5,4,0,0,0,0,0,3,3
"010076",6,4,0,0,0,0,2,8,15
"010076",7,4,0,0,0,0,2,0,0
"010076",1,5,0,0,0,0,4,0,1
"010076",2,5,0,0,0,0,2,0,2
"010076",3,5,0,0,0,0,2,0,4
"010076",4,5,0,0,0,0,0,0,0
"010076",5,5,0,0,1,0,6,1,1
"010076",6,5,0,0,0,0,6,1,0
"010076",7,5,0,0,2,4,2,0,1
"010076",1,6,0,1,0,0,0,3,10
"010076",2,6,0,0,0,0,0,2,18
"010076",3,6,0,0,0,0,1,0,7
"010076",4,6,0,1,0,0,0,0,8
"010076",5,6,0,0,0,0,0,0,8
"010076",6,6,0,0,0,0,0,0,3
"010076",7,6,0,0,1,0,0,0,5
"010076",1,7,0,0,0,0,1,0,0
"010076",2,7,0,0,0,0,0,0,0
"010076",3,7,0,0,0,0,0,0,0
"010076",4,7,0,0,0,0,0,3,3
"010076",5,7,0,0,0,0,0,3,2
"010076",6,7,0,0,0,0,0,0,0
"010076",7,7,0,0,0,0,0,0,0
"010076",1,8,0,0,0,3,0,0,0
"010076",2,8,0,1,0,4,1,1,5
"010076",3,8,0,3,0,3,1,3,4
"010076",4,8,0,1,0,3,4,1,1
"010076",5,8,0,0,0,0,2,3,0
"010076",6,8,0,2,0,5,2,0,1
"010076",7,8,0,2,0,3,2,5,7
"010079",1,1,1,0,0,0,0,0,0
"010079",2,1,1,0,0,0,0,0,0
"010079",3,1,1,0,0,0,0,1,1
"010079",4,1,1,1,0,0,0,0,0
"010079",5,1,1,0,0,0,0,0,0
"010079",6,1,1,0,0,0,0,2,0
"010079",7,1,1,0,0,0,0,0,0
"010079",1,2,1,0,0,0,0,0,0
"010079",2,2,1,0,0,0,0,0,0
"010079",3,2,1,0,0,0,0,0,0
"010079",4,2,1,0,0,0,0,0,0
"010079",5,2,1,2,0,1,0,0,0
"010079",6,2,1,0,0,0,0,0,0
"010079",7,2,1,0,0,0,0,0,0
"010079",1,3,1,0,0,0,1,0,5
"010079",2,3,1,0,0,0,0,0,11
"010079",3,3,1,0,0,0,0,0,5
"010079",4,3,1,0,1,1,0,1,15
"010079",5,3,1,0,0,3,0,1,5
"010079",6,3,1,0,1,0,0,0,5
"010079",7,3,1,0,1,0,3,0,9
"010079",1,4,1,0,0,0,0,0,6
"010079",2,4,1,0,1,3,0,0,15
"010079",3,4,1,0,0,0,1,0,11
"010079",4,4,1,0,0,0,0,0,0
"010079",5,4,1,4,1,0,0,1,7
"010079",6,4,1,2,4,1,2,0,13
"010079",7,4,1,1,1,0,1,3,9
"010079",1,5,1,4,2,1,0,0,12
"010079",2,5,1,0,3,0,1,0,3
"010079",3,5,1,1,0,0,0,0,5
"010079",4,5,1,4,0,1,3,0,7
"010079",5,5,1,2,0,1,6,0,4
"010079",6,5,1,2,0,0,1,0,5
"010079",7,5,1,0,0,1,7,0,7
"010079",1,6,1,2,0,3,0,6,5
"010079",2,6,1,1,0,3,2,1,10
"010079",3,6,1,4,0,3,1,1,5
"010079",4,6,1,24,2,6,5,13,4
"010079",5,6,1,15,3,10,3,4,8
"010079",6,6,1,12,3,3,3,1,3
"010079",7,6,1,24,5,1,8,2,2
"010079",1,7,1,0,0,0,0,0,1
"010079",2,7,1,0,0,6,6,0,0
"010079",3,7,1,0,0,1,2,0,1
"010079",4,7,1,0,0,5,1,2,0
"010079",5,7,1,2,0,6,4,1,1
"010079",6,7,1,0,0,0,1,0,1
"010079",7,7,1,1,0,0,0,0,0
"010079",1,8,1,0,0,0,2,0,0
"010079",2,8,1,4,0,0,5,5,2
"010079",3,8,1,6,0,0,2,1,3
"010079",4,8,1,0,0,0,2,0,8
"010079",5,8,1,4,2,0,4,1,19
"010079",6,8,1,1,0,0,0,0,9
"010079",7,8,1,0,1,0,2,0,9
"010079",1,1,0,0,0,0,4,0,14
"010079",2,1,0,3,1,0,7,0,13
"010079",3,1,0,0,0,2,0,0,10
"010079",4,1,0,0,0,0,0,0,5
"010079",5,1,0,0,0,3,0,0,6
"010079",6,1,0,1,0,6,0,0,7
"010079",7,1,0,0,1,0,0,2,7
"010079",1,2,0,0,0,0,0,0,0
"010079",2,2,0,0,0,0,0,0,3
"010079",3,2,0,0,0,0,0,0,4
"010079",4,2,0,0,0,0,0,0,4
"010079",5,2,0,0,0,1,0,0,14
"010079",6,2,0,1,0,0,0,0,12
"010079",7,2,0,0,0,0,0,0,2
"010079",1,3,0,0,0,0,0,0,0
"010079",2,3,0,0,0,0,0,0,0
"010079",3,3,0,0,0,0,0,0,0
"010079",4,3,0,0,0,0,0,0,0
"010079",5,3,0,0,0,0,0,0,0
"010079",6,3,0,0,0,0,0,0,0
"010079",7,3,0,0,0,0,0,0,2
"010079",1,4,0,0,0,0,0,0,0
"010079",2,4,0,1,0,0,0,0,1
"010079",3,4,0,0,0,0,0,0,0
"010079",4,4,0,3,1,0,0,0,0
"010079",5,4,0,0,0,0,1,0,2
"010079",6,4,0,0,0,0,0,0,0
"010079",7,4,0,5,0,0,0,0,0
"010079",1,5,0,1,0,0,2,0,0
"010079",2,5,0,0,0,0,1,0,0
"010079",3,5,0,0,0,0,5,0,0
"010079",4,5,0,0,0,0,3,0,0
"010079",5,5,0,0,0,0,0,0,1
"010079",6,5,0,13,0,0,8,0,5
"010079",7,5,0,8,0,0,4,3,0
"010079",1,6,0,0,0,2,0,0,0
"010079",2,6,0,0,0,5,0,0,8
"010079",3,6,0,1,0,2,0,0,2
"010079",4,6,0,0,0,0,0,0,1
"010079",5,6,0,0,2,1,1,1,8
"010079",6,6,0,0,0,0,0,0,6
"010079",7,6,0,1,1,0,2,2,11
"010079",1,7,0,2,0,0,0,0,7
"010079",2,7,0,0,0,0,1,0,6
"010079",3,7,0,0,0,0,2,0,3
"010079",4,7,0,0,0,0,0,0,0
"010079",5,7,0,0,0,1,2,0,13
"010079",6,7,0,0,0,0,0,0,3
"010079",7,7,0,1,0,0,3,0,8
"010079",1,8,0,0,0,0,3,0,0
"010079",2,8,0,0,0,0,1,0,0
"010079",3,8,0,0,0,0,6,0,0
"010079",4,8,0,0,0,0,0,0,0
"010079",5,8,0,3,1,3,13,2,4
"010079",6,8,0,2,1,2,6,2,0
"010079",7,8,0,0,0,1,1,0,0
"010080",1,1,1,0,0,0,0,0,1
"010080",2,1,1,0,0,0,0,0,0
"010080",3,1,1,0,0,0,0,0,0
"010080",4,1,1,0,0,0,2,0,6
"010080",5,1,1,0,3,0,2,0,0
"010080",6,1,1,0,0,0,0,0,0
"010080",7,1,1,0,0,0,0,0,2
"010080",1,2,1,0,0,1,0,0,0
"010080",2,2,1,2,0,2,0,0,1
"010080",3,2,1,2,0,2,2,0,0
"010080",4,2,1,2,2,4,2,0,0
"010080",5,2,1,3,0,8,7,0,1
"010080",6,2,1,3,0,14,3,0,3
"010080",7,2,1,0,0,4,0,0,0
"010080",1,3,1,0,0,0,4,0,0
"010080",2,3,1,1,0,3,6,0,3
"010080",3,3,1,1,0,5,0,0,1
"010080",4,3,1,0,0,0,0,0,0
"010080",5,3,1,0,0,0,0,0,0
"010080",6,3,1,0,0,0,0,0,0
"010080",7,3,1,0,0,0,0,1,0
"010080",1,4,1,0,0,1,0,0,0
"010080",2,4,1,0,0,1,0,0,0
"010080",3,4,1,0,0,0,0,0,0
"010080",4,4,1,0,0,1,1,0,0
"010080",5,4,1,2,0,5,1,0,0
"010080",6,4,1,0,0,2,0,0,1
"010080",7,4,1,0,0,0,1,0,0
"010080",1,5,1,0,0,0,0,0,0
"010080",2,5,1,2,0,1,0,0,1
"010080",3,5,1,0,0,1,0,0,0
"010080",4,5,1,0,0,1,1,1,5
"010080",5,5,1,2,2,0,2,0,0
"010080",6,5,1,1,0,1,0,0,0
"010080",7,5,1,0,0,0,0,0,0
"010080",1,6,1,0,0,0,0,0,0
"010080",2,6,1,0,0,0,1,0,0
"010080",3,6,1,0,0,0,0,0,0
"010080",4,6,1,0,0,0,0,0,1
"010080",5,6,1,0,0,0,1,0,1
"010080",6,6,1,0,0,0,3,0,0
"010080",7,6,1,0,0,0,4,0,0
"010080",1,7,1,0,0,0,2,0,0
"010080",2,7,1,0,0,0,0,0,0
"010080",3,7,1,0,0,0,1,0,0
"010080",4,7,1,0,0,0,0,0,0
"010080",5,7,1,0,0,0,1,0,5
"010080",6,7,1,0,0,0,4,0,0
"010080",7,7,1,0,0,0,0,0,0
"010080",1,8,1,0,0,0,0,0,0
"010080",2,8,1,1,0,0,0,0,0
"010080",3,8,1,1,0,0,0,0,0
"010080",4,8,1,0,1,1,0,0,0
"010080",5,8,1,0,0,0,0,0,0
"010080",6,8,1,9,0,1,0,0,0
"010080",7,8,1,4,0,0,3,0,0
"010080",1,1,0,0,0,0,1,2,3
"010080",2,1,0,0,0,0,2,1,11
"010080",3,1,0,0,0,0,1,0,6
"010080",4,1,0,4,0,1,0,5,11
"010080",5,1,0,4,1,7,0,10,23
"010080",6,1,0,5,2,0,3,12,10
"010080",7,1,0,0,0,0,0,4,7
"010080",1,2,0,2,0,4,1,1,8
"010080",2,2,0,0,0,7,0,0,1
"010080",3,2,0,0,0,6,0,0,1
"010080",4,2,0,0,0,6,3,0,12
"010080",5,2,0,13,0,1,1,15,13
"010080",6,2,0,5,0,17,0,7,8
"010080",7,2,0,8,0,19,5,9,19
"010080",1,3,0,1,0,0,1,0,4
"010080",2,3,0,1,2,0,1,3,7
"010080",3,3,0,0,1,0,0,1,1
"010080",4,3,0,1,0,1,1,0,11
"010080",5,3,0,6,0,1,0,3,8
"010080",6,3,0,0,1,4,0,3,8
"010080",7,3,0,1,0,8,0,3,27
"010080",1,4,0,0,0,0,0,0,0
"010080",2,4,0,3,0,2,1,0,1
"010080",3,4,0,1,0,1,0,0,2
"010080",4,4,0,1,0,4,0,2,10
"010080",5,4,0,5,0,3,4,0,9
"010080",6,4,0,2,0,0,0,0,12
"010080",7,4,0,1,0,1,1,0,32
"010080",1,5,0,6,0,2,0,1,12
"010080",2,5,0,2,0,7,2,2,9
"010080",3,5,0,2,0,9,0,1,4
"010080",4,5,0,2,0,1,3,1,32
"010080",5,5,0,0,2,2,5,0,22
"010080",6,5,0,6,0,1,3,0,28
"010080",7,5,0,1,0,1,1,2,41
"010080",1,6,0,0,0,0,1,9,4
"010080",2,6,0,1,0,5,0,1,3
"010080",3,6,0,1,0,0,1,0,1
"010080",4,6,0,0,0,0,0,1,5
"010080",5,6,0,2,3,1,1,3,25
"010080",6,6,0,0,0,0,0,0,13
"010080",7,6,0,0,0,0,1,3,24
"010080",1,7,0,2,1,8,0,1,6
"010080",2,7,0,2,4,16,2,3,6
"010080",3,7,0,4,2,7,4,11,5
"010080",4,7,0,6,0,4,0,4,15
"010080",5,7,0,4,5,7,1,3,9
"010080",6,7,0,2,0,6,1,7,13
"010080",7,7,0,2,5,16,2,9,12
"010080",1,8,0,10,0,0,5,4,0
"010080",2,8,0,1,0,0,2,0,0
"010080",3,8,0,1,0,0,4,0,1
"010080",4,8,0,5,0,0,0,4,0
"010080",5,8,0,1,0,0,1,0,0
"010080",6,8,0,4,0,0,4,0,0
"010080",7,8,0,0,0,0,0,0,1
"010081",1,1,1,4,0,0,0,0,0
"010081",2,1,1,1,0,0,0,1,1
"010081",3,1,1,1,0,0,0,0,0
"010081",4,1,1,6,0,2,8,0,1
"010081",5,1,1,2,0,0,14,1,2
"010081",6,1,1,4,0,0,0,0,0
"010081",7,1,1,1,0,0,8,0,0
"010081",1,2,1,0,0,0,0,0,1
"010081",2,2,1,0,0,0,2,0,0
"010081",3,2,1,0,0,0,2,0,0
"010081",4,2,1,1,0,0,0,0,0
"010081",5,2,1,0,0,2,1,0,1
"010081",6,2,1,0,0,2,3,0,2
"010081",7,2,1,0,0,0,0,0,1
"010081",1,3,1,0,0,0,0,0,0
"010081",2,3,1,0,0,0,0,0,0
"010081",3,3,1,0,0,0,2,0,0
"010081",4,3,1,0,0,0,0,0,0
"010081",5,3,1,0,0,0,3,0,0
"010081",6,3,1,4,0,0,1,0,0
"010081",7,3,1,3,0,0,1,0,0
"010081",1,4,1,0,0,0,0,0,0
"010081",2,4,1,0,0,0,0,0,0
"010081",3,4,1,0,0,0,0,0,0
"010081",4,4,1,0,0,0,4,0,0
"010081",5,4,1,0,2,0,1,0,1
"010081",6,4,1,0,0,0,2,0,1
"010081",7,4,1,0,0,0,0,0,0
"010081",1,5,1,0,0,0,0,0,0
"010081",2,5,1,0,0,0,0,0,0
"010081",3,5,1,2,0,0,0,0,0
"010081",4,5,1,0,0,0,1,0,0
"010081",5,5,1,3,0,0,0,0,0
"010081",6,5,1,2,0,0,2,0,0
"010081",7,5,1,2,0,0,7,1,0
"010081",1,6,1,4,0,0,0,5,0
"010081",2,6,1,0,0,0,1,0,1
"010081",3,6,1,1,0,0,0,0,0
"010081",4,6,1,1,2,0,0,5,0
"010081",5,6,1,0,0,0,0,0,0
"010081",6,6,1,0,0,0,0,0,0
"010081",7,6,1,0,0,0,0,0,0
"010081",1,7,1,0,0,0,0,0,2
"010081",2,7,1,1,0,1,2,0,1
"010081",3,7,1,3,1,0,0,2,1
"010081",4,7,1,2,0,0,2,0,6
"010081",5,7,1,3,3,0,0,0,8
"010081",6,7,1,1,10,0,0,2,2
"010081",7,7,1,1,5,0,0,2,6
"010081",1,8,1,0,0,0,0,0,0
"010081",2,8,1,0,0,0,0,0,0
"010081",3,8,1,0,0,0,0,0,0
"010081",4,8,1,1,0,1,0,4,9
"010081",5,8,1,1,0,8,2,1,5
"010081",6,8,1,1,0,3,0,0,3
"010081",7,8,1,0,0,8,0,2,15
"010081",1,1,0,0,0,0,2,0,0
"010081",2,1,0,0,2,0,1,0,1
"010081",3,1,0,0,0,0,0,0,0
"010081",4,1,0,0,0,0,2,0,5
"010081",5,1,0,0,2,0,5,0,11
"010081",6,1,0,0,0,0,0,0,0
"010081",7,1,0,0,0,0,0,0,0
"010081",1,2,0,0,0,0,0,2,4
"010081",2,2,0,0,0,4,1,1,9
"010081",3,2,0,0,0,0,0,1,6
"010081",4,2,0,3,6,2,0,0,9
"010081",5,2,0,2,0,4,2,3,8
"010081",6,2,0,1,2,5,0,17,30
"010081",7,2,0,0,2,6,7,10,54
"010081",1,3,0,0,0,0,2,0,0
"010081",2,3,0,0,0,0,7,0,0
"010081",3,3,0,0,0,0,4,0,0
"010081",4,3,0,2,0,0,1,0,0
"010081",5,3,0,3,0,0,1,0,2
"010081",6,3,0,1,0,0,4,0,4
"010081",7,3,0,6,0,1,0,8,4
"010081",1,4,0,0,0,0,0,0,5
"010081",2,4,0,0,0,0,1,1,2
"010081",3,4,0,0,0,0,0,0,0
"010081",4,4,0,1,0,4,1,0,5
"010081",5,4,0,0,0,4,0,0,4
"010081",6,4,0,0,0,3,6,3,2
"010081",7,4,0,0,1,16,9,8,6
"010081",1,5,0,2,1,1,0,6,6
"010081",2,5,0,4,0,0,0,2,0
"010081",3,5,0,1,0,0,0,0,0
"010081",4,5,0,2,0,4,2,12,22
"010081",5,5,0,1,1,7,5,12,23
"010081",6,5,0,6,1,9,2,18,25
"010081",7,5,0,3,1,14,2,32,23
"010081",1,6,0,0,1,0,0,1,5
